Ma_Don,Ngay_Dat,Ma_Khach_Hang,So_Dien_Thoai,Tinh_Thanh,Ma_San_Pham,Ten_San_Pham,Nhom_Hang,So_Luong,Don_Gia,Ty_Le_Giam_Gia,Tien_Giam,Tong_Hang,VAT_10,Phi_Van_Chuyen,Tong_Thanh_Toan,Don_Vi_Giao,Phuong_Thuc_Thanh_Toan,Kenh_Ban,Trang_Thai,Ngay_Giao_Du_Kien,So_Lan_Khach_Quay_Lai,thuong_hieu,danh_muc
DH2022003641,2022-06-23,KH00435,0366183623,Cà Mau,SP002,Samsung Galaxy S24,?? ?i?n t?,3,"18,990,000",5%,"2,848,000","56,970,000","5,412,000","28,000","59,562,000",Giao Hàng Ti?t Ki?m,Chuy?n kho?n,Website,Hoàn hàng,2022-06-26,5,Samsung,?i?n tho?i
DH2022004284,2022-06-23,KH00016,0983133743,??ng Tháp,SP021,S?c nhanh Anker 20W,?? ?i?n t?,1,"350,000",0%,0,"350,000","35,000","30,000","415,000",Viettel Post,Ví ?i?n t?,Shopee,?ã giao,2022-06-27,20,Anker,Ph? ki?n
DH2022005480,2022-06-23,KH00020,0329823170,TP. H? Chí Minh,SP009,Laptop HP Pavilion 14,?? ?i?n t?,1,"15,990,000",7%,"1,119,000","15,990,000","1,487,000","35,000","16,393,000",J&T Express,Ví ?i?n t?,C?a hàng,Hoàn hàng,2022-06-26,20,HP,Laptop
DH2022007730,2022-06-23,KH00069,0881911988,Cà Mau,SP009,Laptop HP Pavilion 14,?? ?i?n t?,3,"15,990,000",12%,"5,756,000","47,970,000","4,221,000","35,000","46,470,000",Giao Hàng Ti?t Ki?m,COD,Website,?ã giao,2022-06-28,10,HP,Laptop
DH2022008097,2022-06-23,KH00019,0330686394,TP. H? Chí Minh,SP013,Tai nghe Xiaomi Redmi Buds 5,?? ?i?n t?,2,"990,000",0%,0,"1,980,000","198,000","28,000","2,206,000",Giao Hàng Nhanh,Ví ?i?n t?,TikTok Shop,?ang giao,2022-06-28,20,Xiaomi,Tai nghe
DH2022009959,2022-06-23,KH00914,0355574097,??ng Nai,SP009,Laptop HP Pavilion 14,?? ?i?n t?,3,"15,990,000",10%,"4,797,000","47,970,000","4,317,000","45,000","47,535,000",J&T Express,Ví ?i?n t?,Facebook,?ã giao,2022-06-28,1,HP,Laptop
DH2022005268,2022-06-24,KH01440,0857198278,TP. H? Chí Minh,SP020,? c?ng SSD Kingston 500GB,?? ?i?n t?,1,"1,190,000",0%,0,"1,190,000","119,000","35,000","1,344,000",J&T Express,Th? ngân hàng,Zalo,?ã giao,2022-06-28,1,Kingston,Linh ki?n
DH2022005957,2022-06-24,KH00001,0853807152,Cà Mau,SP023,Apple Watch SE,?? ?i?n t?,1,"5,990,000",20%,"1,198,000","5,990,000","479,000","22,000","5,293,000",Giao Hàng Ti?t Ki?m,Chuy?n kho?n,TikTok Shop,?ã giao,2022-06-30,20,Apple,??ng h? thông minh
DH2022009098,2022-06-24,KH00021,0783343025,TP. H? Chí Minh,SP003,iPhone 15,?? ?i?n t?,1,"19,990,000",3%,"600,000","19,990,000","1,939,000","25,000","21,354,000",J&T Express,Th? ngân hàng,Website,?ang giao,2022-06-30,20,Apple,?i?n tho?i
DH2022000938,2022-06-25,KH00002,0771235506,Tây Ninh,SP023,Apple Watch SE,?? ?i?n t?,1,"5,990,000",15%,"898,000","5,990,000","509,000","40,000","5,641,000",J&T Express,Ví ?i?n t?,Zalo,?ã giao,2022-06-27,20,Apple,??ng h? thông minh
DH2022004178,2022-06-25,KH01503,0769646012,??ng Nai,SP019,Bàn phím Logitech K380,?? ?i?n t?,1,"690,000",20%,"138,000","690,000","55,000","25,000","632,000",Giao Hàng Nhanh,Chuy?n kho?n,Shopee,?ã giao,2022-06-29,1,Logitech,Ph? ki?n
DH2022005205,2022-06-25,KH00001,0853807152,Tây Ninh,SP018,Chu?t Logitech M331,?? ?i?n t?,2,"390,000",12%,"94,000","780,000","69,000","40,000","795,000",Ninja Van,COD,C?a hàng,?ang giao,2022-07-01,20,Logitech,Ph? ki?n
DH2022006109,2022-06-25,KH00004,0358998449,An Giang,SP012,Tai nghe Samsung Galaxy Buds FE,?? ?i?n t?,1,"1,590,000",12%,"191,000","1,590,000","140,000","18,000","1,557,000",Viettel Post,Chuy?n kho?n,Facebook,?ã giao,2022-07-01,20,Samsung,Tai nghe
DH2022006603,2022-06-25,KH00001,0853807152,TP. H? Chí Minh,SP018,Chu?t Logitech M331,?? ?i?n t?,3,"390,000",15%,"176,000","1,170,000","99,000","28,000","1,121,000",Ninja Van,Th? ngân hàng,TikTok Shop,?ang giao,2022-06-29,20,Logitech,Ph? ki?n
DH2022001789,2022-06-26,KH00004,0358998449,Cà Mau,SP001,Samsung Galaxy A15,?? ?i?n t?,1,"4,590,000",0%,0,"4,590,000","459,000","40,000","5,089,000",Giao Hàng Nhanh,COD,C?a hàng,?ã giao,2022-06-29,20,Samsung,?i?n tho?i
DH2022004963,2022-06-26,KH00001,0853807152,??ng Nai,SP023,Apple Watch SE,?? ?i?n t?,2,"5,990,000",15%,"1,797,000","11,980,000","1,018,000","22,000","11,223,000",Viettel Post,Chuy?n kho?n,Zalo,?ã giao,2022-06-30,20,Apple,??ng h? thông minh
DH2022005617,2022-06-26,KH00017,0373648652,An Giang,SP019,Bàn phím Logitech K380,?? ?i?n t?,2,"690,000",0%,0,"1,380,000","138,000","28,000","1,546,000",Giao Hàng Nhanh,Th? ngân hàng,Facebook,Hoàn hàng,2022-07-01,20,Logitech,Ph? ki?n
DH2022009163,2022-06-26,KH00001,0853807152,V?nh Long,SP009,Laptop HP Pavilion 14,?? ?i?n t?,1,"15,990,000",20%,"3,198,000","15,990,000","1,279,000","18,000","14,089,000",Ninja Van,Chuy?n kho?n,C?a hàng,?ã giao,2022-06-30,20,HP,Laptop
DH2022004164,2022-06-27,KH00010,0327703042,C?n Th?,SP006,Xiaomi Pad 6,?? ?i?n t?,1,"7,990,000",0%,0,"7,990,000","799,000","40,000","8,829,000",VNPost,Chuy?n kho?n,Shopee,?ã giao,2022-07-01,20,Xiaomi,Máy tính b?ng
DH2022005178,2022-06-27,KH00160,0848298373,Tây Ninh,SP025,Máy in Canon LBP 2900,?? ?i?n t?,2,"4,290,000",10%,"858,000","8,580,000","772,000","18,000","8,512,000",VNPost,Ví ?i?n t?,Shopee,?ã xác nh?n,2022-07-03,9,Canon,Máy in
DH2022006768,2022-06-27,KH00027,0791276780,TP. H? Chí Minh,SP025,Máy in Canon LBP 2900,?? ?i?n t?,1,"4,290,000",12%,"515,000","4,290,000","378,000","30,000","4,183,000",Giao Hàng Nhanh,Th? ngân hàng,Website,?ã giao,2022-07-02,20,Canon,Máy in
DH2022007077,2022-06-27,KH00022,0933464208,An Giang,SP011,Tai nghe AirPods 3,?? ?i?n t?,1,"3,990,000",12%,"479,000","3,990,000","351,000","30,000","3,892,000",Giao Hàng Nhanh,Ví ?i?n t?,Shopee,?ã giao,2022-07-01,20,Apple,Tai nghe
DH2022007214,2022-06-27,KH00002,0771235506,??ng Tháp,SP006,Xiaomi Pad 6,?? ?i?n t?,3,"7,990,000",0%,0,"23,970,000","2,397,000","45,000","26,412,000",Giao Hàng Ti?t Ki?m,COD,Facebook,?ã giao,2022-07-01,20,Xiaomi,Máy tính b?ng
DH2022008456,2022-06-27,KH00001,0853807152,C?n Th?,SP013,Tai nghe Xiaomi Redmi Buds 5,?? ?i?n t?,1,"990,000",0%,0,"990,000","99,000","30,000","1,119,000",Giao Hàng Ti?t Ki?m,Th? ngân hàng,Facebook,?ã giao,2022-07-03,20,Xiaomi,Tai nghe
DH2022000583,2022-06-28,KH00021,0783343025,??ng Tháp,SP025,Máy in Canon LBP 2900,?? ?i?n t?,1,"4,290,000",0%,0,"4,290,000","429,000","45,000","4,764,000",J&T Express,Th? ngân hàng,TikTok Shop,Hoàn hàng,2022-07-01,20,Canon,Máy in
DH2022002830,2022-06-28,KH01546,0817854875,TP. H? Chí Minh,SP026,Camera Xiaomi C300,?? ?i?n t?,2,"990,000",0%,0,"1,980,000","198,000","40,000","2,218,000",Giao Hàng Ti?t Ki?m,Th? ngân hàng,Shopee,?ã giao,2022-07-01,1,Xiaomi,Camera
DH2022009186,2022-06-29,KH00001,0853807152,An Giang,SP013,Tai nghe Xiaomi Redmi Buds 5,?? ?i?n t?,1,"990,000",5%,"50,000","990,000","94,000","45,000","1,079,000",J&T Express,Th? ngân hàng,Shopee,?ã giao,2022-07-01,20,Xiaomi,Tai nghe
DH2022000668,2022-06-30,KH00102,0393113993,C?n Th?,SP006,Xiaomi Pad 6,?? ?i?n t?,2,"7,990,000",0%,0,"15,980,000","1,598,000","40,000","17,618,000",Giao Hàng Nhanh,Th? ngân hàng,Website,H?y ??n,2022-07-05,8,Xiaomi,Máy tính b?ng
DH2022002235,2022-06-30,KH00001,0853807152,??ng Nai,SP007,MacBook Air M2,?? ?i?n t?,3,"23,990,000",3%,"2,159,000","71,970,000","6,981,000","45,000","76,837,000",VNPost,Chuy?n kho?n,Shopee,?ã giao,2022-07-06,20,Apple,Laptop
DH2022009782,2022-06-30,KH00063,0795093616,An Giang,SP007,MacBook Air M2,?? ?i?n t?,1,"23,990,000",5%,"1,200,000","23,990,000","2,279,000","40,000","25,109,000",VNPost,Th? ngân hàng,C?a hàng,?ã giao,2022-07-03,19,Apple,Laptop
DH2022001206,2022-07-01,KH00053,0985337336,??ng Nai,SP001,Samsung Galaxy A15,?? ?i?n t?,2,"4,590,000",0%,0,"9,180,000","918,000","22,000","10,120,000",Giao Hàng Nhanh,Ví ?i?n t?,Zalo,?ã giao,2022-07-05,17,Samsung,?i?n tho?i
DH2022006753,2022-07-01,KH00112,0794944867,Cà Mau,SP016,Smart TV LG 55 inch,?? ?i?n t?,2,"11,990,000",0%,0,"23,980,000","2,398,000","22,000","26,400,000",J&T Express,COD,C?a hàng,Hoàn hàng,2022-07-03,6,LG,Tivi
DH2022007810,2022-07-01,KH00005,0705762159,Cà Mau,SP022,Cáp s?c Type-C Anker,?? ?i?n t?,1,"190,000",20%,"38,000","190,000","15,000","25,000","192,000",Ninja Van,Chuy?n kho?n,Zalo,?ã giao,2022-07-05,20,Anker,Ph? ki?n
DH2022009797,2022-07-01,KH00002,0771235506,??ng Tháp,SP015,Smart TV Samsung 43 inch,?? ?i?n t?,2,"7,990,000",0%,0,"15,980,000","1,598,000","25,000","17,603,000",Giao Hàng Nhanh,Ví ?i?n t?,TikTok Shop,?ã giao,2022-07-03,20,Samsung,Tivi
DH2022001197,2022-07-02,KH00108,0901838355,TP. H? Chí Minh,SP013,Tai nghe Xiaomi Redmi Buds 5,?? ?i?n t?,1,"990,000",10%,"99,000","990,000","89,000","28,000","1,008,000",VNPost,Chuy?n kho?n,TikTok Shop,?ã xác nh?n,2022-07-06,10,Xiaomi,Tai nghe
DH2022002265,2022-07-02,KH00001,0853807152,Tây Ninh,SP013,Tai nghe Xiaomi Redmi Buds 5,?? ?i?n t?,4,"990,000",0%,0,"3,960,000","396,000","18,000","4,374,000",Ninja Van,COD,C?a hàng,?ã giao,2022-07-04,20,Xiaomi,Tai nghe
DH2022005155,2022-07-02,KH01214,0328947505,Tây Ninh,SP001,Samsung Galaxy A15,?? ?i?n t?,1,"4,590,000",15%,"688,000","4,590,000","390,000","45,000","4,337,000",Giao Hàng Nhanh,Ví ?i?n t?,Website,?ã giao,2022-07-04,1,Samsung,?i?n tho?i
DH2022006339,2022-07-02,KH00002,0771235506,TP. H? Chí Minh,SP010,Laptop Asus Vivobook 15,?? ?i?n t?,1,"12,990,000",12%,"1,559,000","12,990,000","1,143,000","30,000","12,604,000",Giao Hàng Ti?t Ki?m,Ví ?i?n t?,C?a hàng,?ã giao,2022-07-07,20,Asus,Laptop
DH2022008115,2022-07-02,KH00001,0853807152,??ng Nai,SP009,Laptop HP Pavilion 14,?? ?i?n t?,4,"15,990,000",0%,0,"63,960,000","6,396,000","22,000","70,378,000",Viettel Post,Th? ngân hàng,Shopee,?ã giao,2022-07-06,20,HP,Laptop
DH2022009720,2022-07-02,KH00006,0885212220,C?n Th?,SP024,Samsung Galaxy Watch6,?? ?i?n t?,1,"5,490,000",10%,"549,000","5,490,000","494,000","18,000","5,453,000",VNPost,COD,C?a hàng,?ang giao,2022-07-07,20,Samsung,??ng h? thông minh
DH2022009754,2022-07-02,KH00001,0853807152,TP. H? Chí Minh,SP010,Laptop Asus Vivobook 15,?? ?i?n t?,4,"12,990,000",0%,0,"51,960,000","5,196,000","18,000","57,174,000",Viettel Post,COD,TikTok Shop,?ã giao,2022-07-07,20,Asus,Laptop
DH2022000326,2022-07-03,KH00002,0771235506,V?nh Long,SP013,Tai nghe Xiaomi Redmi Buds 5,?? ?i?n t?,2,"990,000",0%,0,"1,980,000","198,000","35,000","2,213,000",VNPost,Chuy?n kho?n,C?a hàng,?ã xác nh?n,2022-07-07,20,Xiaomi,Tai nghe
DH2022001512,2022-07-03,KH00039,0941690579,V?nh Long,SP021,S?c nhanh Anker 20W,?? ?i?n t?,1,"350,000",0%,0,"350,000","35,000","35,000","420,000",Ninja Van,Th? ngân hàng,Zalo,?ã giao,2022-07-05,20,Anker,Ph? ki?n
DH2022004430,2022-07-03,KH00008,0760351162,C?n Th?,SP011,Tai nghe AirPods 3,?? ?i?n t?,2,"3,990,000",3%,"239,000","7,980,000","774,000","25,000","8,540,000",Giao Hàng Nhanh,Chuy?n kho?n,Zalo,?ã giao,2022-07-09,20,Apple,Tai nghe
DH2022007151,2022-07-03,KH00027,0791276780,??ng Nai,SP019,Bàn phím Logitech K380,?? ?i?n t?,3,"690,000",0%,0,"2,070,000","207,000","30,000","2,307,000",Ninja Van,Ví ?i?n t?,Website,?ã giao,2022-07-06,20,Logitech,Ph? ki?n
DH2022007432,2022-07-03,KH00017,0373648652,Cà Mau,SP018,Chu?t Logitech M331,?? ?i?n t?,2,"390,000",20%,"156,000","780,000","62,000","22,000","708,000",Giao Hàng Ti?t Ki?m,Chuy?n kho?n,Website,?ã giao,2022-07-07,20,Logitech,Ph? ki?n
DH2022004651,2022-07-04,KH00166,0853494272,TP. H? Chí Minh,SP001,Samsung Galaxy A15,?? ?i?n t?,2,"4,590,000",15%,"1,377,000","9,180,000","780,000","22,000","8,605,000",Giao Hàng Nhanh,Ví ?i?n t?,Zalo,?ã giao,2022-07-10,6,Samsung,?i?n tho?i
DH2022007853,2022-07-04,KH00001,0853807152,TP. H? Chí Minh,SP026,Camera Xiaomi C300,?? ?i?n t?,4,"990,000",0%,0,"3,960,000","396,000","25,000","4,381,000",Viettel Post,COD,Shopee,?ã giao,2022-07-06,20,Xiaomi,Camera
DH2022008007,2022-07-04,KH00011,0931085451,??ng Nai,SP003,iPhone 15,?? ?i?n t?,2,"19,990,000",15%,"5,997,000","39,980,000","3,398,000","30,000","37,411,000",VNPost,COD,TikTok Shop,?ã giao,2022-07-06,20,Apple,?i?n tho?i
DH2022005103,2022-07-05,KH00118,0781738560,TP. H? Chí Minh,SP001,Samsung Galaxy A15,?? ?i?n t?,1,"4,590,000",0%,0,"4,590,000","459,000","40,000","5,089,000",VNPost,Th? ngân hàng,Website,?ã giao,2022-07-08,12,Samsung,?i?n tho?i
DH2022006052,2022-07-05,KH00191,0865653599,An Giang,SP014,Loa Bluetooth JBL Go 4,?? ?i?n t?,3,"1,190,000",7%,"250,000","3,570,000","332,000","18,000","3,670,000",Giao Hàng Nhanh,Chuy?n kho?n,TikTok Shop,?ang giao,2022-07-11,5,JBL,Loa
DH2022003604,2022-07-06,KH00001,0853807152,Cà Mau,SP023,Apple Watch SE,?? ?i?n t?,1,"5,990,000",7%,"419,000","5,990,000","557,000","30,000","6,158,000",Viettel Post,COD,C?a hàng,?ã giao,2022-07-09,20,Apple,??ng h? thông minh
DH2022005272,2022-07-06,KH00001,0853807152,TP. H? Chí Minh,SP003,iPhone 15,?? ?i?n t?,2,"19,990,000",10%,"3,998,000","39,980,000","3,598,000","18,000","39,598,000",Giao Hàng Ti?t Ki?m,Chuy?n kho?n,TikTok Shop,?ã giao,2022-07-12,20,Apple,?i?n tho?i
DH2022002766,2022-07-07,KH00268,0799900170,An Giang,SP021,S?c nhanh Anker 20W,?? ?i?n t?,6,"350,000",12%,"252,000","2,100,000","185,000","25,000","2,058,000",J&T Express,Chuy?n kho?n,Zalo,?ã giao,2022-07-12,4,Anker,Ph? ki?n
DH2022005739,2022-07-07,KH00004,0358998449,TP. H? Chí Minh,SP009,Laptop HP Pavilion 14,?? ?i?n t?,1,"15,990,000",3%,"480,000","15,990,000","1,551,000","30,000","17,091,000",VNPost,Chuy?n kho?n,Zalo,?ã giao,2022-07-12,20,HP,Laptop
DH2022006127,2022-07-07,KH00166,0853494272,??ng Nai,SP019,Bàn phím Logitech K380,?? ?i?n t?,3,"690,000",0%,0,"2,070,000","207,000","22,000","2,299,000",J&T Express,Ví ?i?n t?,C?a hàng,?ã giao,2022-07-11,6,Logitech,Ph? ki?n
DH2022002079,2022-07-08,KH00001,0853807152,TP. H? Chí Minh,SP025,Máy in Canon LBP 2900,?? ?i?n t?,1,"4,290,000",0%,0,"4,290,000","429,000","45,000","4,764,000",Giao Hàng Nhanh,Chuy?n kho?n,TikTok Shop,?ã giao,2022-07-11,20,Canon,Máy in
DH2022003482,2022-07-09,KH00001,0853807152,TP. H? Chí Minh,SP004,iPhone 14,?? ?i?n t?,1,"16,990,000",0%,0,"16,990,000","1,699,000","45,000","18,734,000",Giao Hàng Ti?t Ki?m,COD,C?a hàng,Hoàn hàng,2022-07-13,20,Apple,?i?n tho?i
DH2022004447,2022-07-09,KH00008,0760351162,C?n Th?,SP018,Chu?t Logitech M331,?? ?i?n t?,4,"390,000",20%,"312,000","1,560,000","125,000","35,000","1,408,000",Ninja Van,Chuy?n kho?n,Zalo,?ã giao,2022-07-11,20,Logitech,Ph? ki?n
DH2022006285,2022-07-09,KH00002,0771235506,An Giang,SP003,iPhone 15,?? ?i?n t?,1,"19,990,000",0%,0,"19,990,000","1,999,000","28,000","22,017,000",J&T Express,Ví ?i?n t?,Facebook,?ã giao,2022-07-14,20,Apple,?i?n tho?i
DH2022008874,2022-07-09,KH00001,0853807152,An Giang,SP005,Xiaomi Redmi Note 13,?? ?i?n t?,8,"4,990,000",3%,"1,198,000","39,920,000","3,872,000","22,000","42,616,000",Giao Hàng Nhanh,COD,TikTok Shop,?ã giao,2022-07-15,20,Xiaomi,?i?n tho?i
DH2022001689,2022-07-10,KH00008,0760351162,TP. H? Chí Minh,SP014,Loa Bluetooth JBL Go 4,?? ?i?n t?,1,"1,190,000",7%,"83,000","1,190,000","111,000","18,000","1,236,000",Ninja Van,COD,C?a hàng,?ã giao,2022-07-15,20,JBL,Loa
DH2022005639,2022-07-10,KH00016,0983133743,An Giang,SP002,Samsung Galaxy S24,?? ?i?n t?,4,"18,990,000",12%,"9,115,000","75,960,000","6,684,000","40,000","73,569,000",Viettel Post,Ví ?i?n t?,TikTok Shop,?ã giao,2022-07-14,20,Samsung,?i?n tho?i
DH2022001163,2022-07-11,KH00017,0373648652,TP. H? Chí Minh,SP005,Xiaomi Redmi Note 13,?? ?i?n t?,1,"4,990,000",0%,0,"4,990,000","499,000","45,000","5,534,000",Giao Hàng Nhanh,Th? ngân hàng,Website,?ã giao,2022-07-14,20,Xiaomi,?i?n tho?i
DH2022007601,2022-07-11,KH00255,0933127912,TP. H? Chí Minh,SP008,Laptop Dell Inspiron 15,?? ?i?n t?,4,"13,990,000",20%,"11,192,000","55,960,000","4,477,000","28,000","49,273,000",Giao Hàng Ti?t Ki?m,Th? ngân hàng,Zalo,Hoàn hàng,2022-07-14,1,Dell,Laptop
DH2022002895,2022-07-12,KH00003,0967250448,TP. H? Chí Minh,SP021,S?c nhanh Anker 20W,?? ?i?n t?,1,"350,000",10%,"35,000","350,000","32,000","22,000","369,000",J&T Express,Th? ngân hàng,TikTok Shop,?ã giao,2022-07-16,20,Anker,Ph? ki?n
DH2022002982,2022-07-12,KH00172,0931225669,Tây Ninh,SP006,Xiaomi Pad 6,?? ?i?n t?,1,"7,990,000",5%,"400,000","7,990,000","759,000","25,000","8,374,000",VNPost,Th? ngân hàng,Facebook,?ã giao,2022-07-17,6,Xiaomi,Máy tính b?ng
DH2022006153,2022-07-12,KH00002,0771235506,TP. H? Chí Minh,SP022,Cáp s?c Type-C Anker,?? ?i?n t?,3,"190,000",7%,"40,000","570,000","53,000","45,000","628,000",Giao Hàng Ti?t Ki?m,Ví ?i?n t?,Facebook,?ã giao,2022-07-18,20,Anker,Ph? ki?n
DH2022006778,2022-07-12,KH00002,0771235506,??ng Nai,SP008,Laptop Dell Inspiron 15,?? ?i?n t?,1,"13,990,000",12%,"1,679,000","13,990,000","1,231,000","18,000","13,560,000",Viettel Post,COD,Facebook,?ã giao,2022-07-16,20,Dell,Laptop
DH2022007026,2022-07-12,KH00011,0931085451,Tây Ninh,SP005,Xiaomi Redmi Note 13,?? ?i?n t?,6,"4,990,000",5%,"1,497,000","29,940,000","2,844,000","28,000","31,315,000",VNPost,Th? ngân hàng,Shopee,?ã giao,2022-07-14,20,Xiaomi,?i?n tho?i
DH2022009409,2022-07-12,KH00012,0963857509,TP. H? Chí Minh,SP008,Laptop Dell Inspiron 15,?? ?i?n t?,4,"13,990,000",0%,0,"55,960,000","5,596,000","40,000","61,596,000",J&T Express,COD,C?a hàng,Hoàn hàng,2022-07-15,20,Dell,Laptop
DH2022001670,2022-07-13,KH00009,0853050012,??ng Tháp,SP007,MacBook Air M2,?? ?i?n t?,6,"23,990,000",12%,"17,273,000","143,940,000","12,667,000","40,000","139,374,000",VNPost,COD,Website,?ã giao,2022-07-19,20,Apple,Laptop
DH2022002540,2022-07-13,KH00001,0853807152,An Giang,SP023,Apple Watch SE,?? ?i?n t?,1,"5,990,000",0%,0,"5,990,000","599,000","30,000","6,619,000",Giao Hàng Nhanh,Chuy?n kho?n,C?a hàng,H?y ??n,2022-07-16,20,Apple,??ng h? thông minh
DH2022002795,2022-07-13,KH00001,0853807152,Tây Ninh,SP023,Apple Watch SE,?? ?i?n t?,1,"5,990,000",3%,"180,000","5,990,000","581,000","22,000","6,413,000",Ninja Van,Th? ngân hàng,Website,?ã giao,2022-07-17,20,Apple,??ng h? thông minh
DH2022004091,2022-07-13,KH00001,0853807152,C?n Th?,SP014,Loa Bluetooth JBL Go 4,?? ?i?n t?,1,"1,190,000",12%,"143,000","1,190,000","105,000","45,000","1,197,000",VNPost,Chuy?n kho?n,Facebook,?ã giao,2022-07-19,20,JBL,Loa
DH2022001700,2022-07-14,KH00001,0853807152,TP. H? Chí Minh,SP014,Loa Bluetooth JBL Go 4,?? ?i?n t?,1,"1,190,000",3%,"36,000","1,190,000","115,000","22,000","1,291,000",J&T Express,COD,TikTok Shop,?ã giao,2022-07-19,20,JBL,Loa
DH2022001934,2022-07-14,KH00137,0917946032,Cà Mau,SP019,Bàn phím Logitech K380,?? ?i?n t?,4,"690,000",3%,"83,000","2,760,000","268,000","25,000","2,970,000",Giao Hàng Nhanh,Ví ?i?n t?,C?a hàng,?ã giao,2022-07-17,9,Logitech,Ph? ki?n
DH2022002749,2022-07-14,KH00001,0853807152,TP. H? Chí Minh,SP001,Samsung Galaxy A15,?? ?i?n t?,2,"4,590,000",20%,"1,836,000","9,180,000","734,000","45,000","8,123,000",VNPost,Chuy?n kho?n,Website,?ã xác nh?n,2022-07-16,20,Samsung,?i?n tho?i
DH2022006958,2022-07-14,KH00044,0825723981,TP. H? Chí Minh,SP005,Xiaomi Redmi Note 13,?? ?i?n t?,1,"4,990,000",0%,0,"4,990,000","499,000","25,000","5,514,000",Ninja Van,Ví ?i?n t?,Facebook,?ã giao,2022-07-18,17,Xiaomi,?i?n tho?i
DH2022007727,2022-07-14,KH00016,0983133743,TP. H? Chí Minh,SP014,Loa Bluetooth JBL Go 4,?? ?i?n t?,1,"1,190,000",10%,"119,000","1,190,000","107,000","40,000","1,218,000",Viettel Post,COD,Facebook,H?y ??n,2022-07-19,20,JBL,Loa
DH2022007491,2022-07-15,KH00031,0338124677,??ng Nai,SP026,Camera Xiaomi C300,?? ?i?n t?,4,"990,000",0%,0,"3,960,000","396,000","22,000","4,378,000",Ninja Van,COD,TikTok Shop,H?y ??n,2022-07-19,20,Xiaomi,Camera
DH2022008754,2022-07-15,KH00039,0941690579,An Giang,SP007,MacBook Air M2,?? ?i?n t?,2,"23,990,000",7%,"3,359,000","47,980,000","4,462,000","18,000","49,101,000",Giao Hàng Ti?t Ki?m,COD,Website,H?y ??n,2022-07-17,20,Apple,Laptop
DH2022000164,2022-07-16,KH00178,0346665628,??ng Tháp,SP014,Loa Bluetooth JBL Go 4,?? ?i?n t?,4,"1,190,000",5%,"238,000","4,760,000","452,000","45,000","5,019,000",Ninja Van,Ví ?i?n t?,Zalo,?ã giao,2022-07-22,5,JBL,Loa
DH2022001556,2022-07-16,KH00002,0771235506,TP. H? Chí Minh,SP023,Apple Watch SE,?? ?i?n t?,1,"5,990,000",10%,"599,000","5,990,000","539,000","28,000","5,958,000",Giao Hàng Nhanh,COD,TikTok Shop,?ã giao,2022-07-18,20,Apple,??ng h? thông minh
DH2022001564,2022-07-16,KH00010,0327703042,An Giang,SP020,? c?ng SSD Kingston 500GB,?? ?i?n t?,1,"1,190,000",0%,0,"1,190,000","119,000","28,000","1,337,000",Viettel Post,Chuy?n kho?n,Facebook,?ang giao,2022-07-21,20,Kingston,Linh ki?n
DH2022006099,2022-07-16,KH00006,0885212220,An Giang,SP015,Smart TV Samsung 43 inch,?? ?i?n t?,1,"7,990,000",10%,"799,000","7,990,000","719,000","40,000","7,950,000",VNPost,Th? ngân hàng,Facebook,?ã giao,2022-07-20,20,Samsung,Tivi
DH2022006697,2022-07-16,KH00001,0853807152,TP. H? Chí Minh,SP006,Xiaomi Pad 6,?? ?i?n t?,1,"7,990,000",15%,"1,198,000","7,990,000","679,000","28,000","7,499,000",Ninja Van,Ví ?i?n t?,Zalo,?ã giao,2022-07-22,20,Xiaomi,Máy tính b?ng
DH2022000099,2022-07-17,KH00007,0341806456,Tây Ninh,SP006,Xiaomi Pad 6,?? ?i?n t?,6,"7,990,000",20%,"9,588,000","47,940,000","3,835,000","35,000","42,222,000",Viettel Post,Th? ngân hàng,Facebook,?ã giao,2022-07-22,20,Xiaomi,Máy tính b?ng
DH2022001010,2022-07-17,KH00304,0767453229,An Giang,SP020,? c?ng SSD Kingston 500GB,?? ?i?n t?,1,"1,190,000",12%,"143,000","1,190,000","105,000","30,000","1,182,000",VNPost,Ví ?i?n t?,Facebook,?ã giao,2022-07-22,2,Kingston,Linh ki?n
DH2022001155,2022-07-17,KH00163,0982115845,TP. H? Chí Minh,SP006,Xiaomi Pad 6,?? ?i?n t?,1,"7,990,000",0%,0,"7,990,000","799,000","22,000","8,811,000",VNPost,Chuy?n kho?n,Zalo,?ã giao,2022-07-23,7,Xiaomi,Máy tính b?ng
DH2022001400,2022-07-17,KH00020,0329823170,??ng Nai,SP008,Laptop Dell Inspiron 15,?? ?i?n t?,2,"13,990,000",3%,"839,000","27,980,000","2,714,000","40,000","29,895,000",J&T Express,Ví ?i?n t?,Zalo,?ã giao,2022-07-19,20,Dell,Laptop
DH2022006384,2022-07-17,KH00150,0359536169,TP. H? Chí Minh,SP005,Xiaomi Redmi Note 13,?? ?i?n t?,2,"4,990,000",12%,"1,198,000","9,980,000","878,000","40,000","9,700,000",Viettel Post,Ví ?i?n t?,TikTok Shop,H?y ??n,2022-07-19,9,Xiaomi,?i?n tho?i
